2	1	799.8973	21.72156	0
3	1	799.1103	21.54053	0
3	2	48.15182	-303.8743	2
4	1	798.0131	21.28107	0
4	2	52.77567	-302.2805	2
4	3	48.79526	-286.7706	2
4	4	520.9368	1254.15	3
4	5	513.2408	1282.018	3
5	1	796.6466	20.95215	0
5	2	57.35049	-301.3282	2
5	3	47.15326	-286.9961	2
5	4	523.9871	1251.299	3
5	5	513.1111	1284.275	3
6	1	794.7841	20.09424	0
6	2	60.98627	-300.9183	2
6	3	45.83875	-287.0916	2
6	4	527.5408	1249.479	3
6	5	512.911	1284.67	3
7	1	792.9309	19.49512	0
7	2	63.48465	-300.6324	2
7	3	45.45764	-287.1401	2
7	4	530.0062	1248.355	3
7	5	512.6849	1280.855	3
8	1	790.8733	18.76404	0
8	2	66.56354	-299.7032	2
8	3	47.70074	-289.1509	2
8	4	532.1737	1246.068	3
8	5	512.8439	1280.315	3
9	1	788.7262	18.01282	0
9	2	69.54987	-298.8398	2
9	3	48.39114	-289.0476	2
9	4	534.0464	1243.58	3
9	5	513.7703	1279.369	3
10	1	786.4946	17.23785	0
10	2	72.2757	-298.172	2
10	3	49.53833	-288.871	2
10	4	535.7111	1241.183	3
10	5	516.0402	1277.416	3
11	1	784.144	16.34998	0
11	2	74.63058	-297.7921	2
11	3	51.50171	-287.1655	2
11	4	537.1644	1239.106	3
11	5	518.1519	1275.497	3
12	1	781.6978	15.49341	0
12	2	76.82153	-297.5164	2
12	3	53.61108	-286.1686	2
12	4	538.5226	1237.123	3
12	5	520.4774	1273.45	3
13	1	779.1609	14.96918	0
13	2	78.9812	-297.1492	2
13	3	56.11823	-285.0242	2
13	4	539.8568	1235.08	3
13	5	522.8841	1271.489	3
14	1	776.4634	15.05743	0
14	2	81.01614	-296.6509	2
14	3	58.72018	-284.3352	2
14	4	541.1946	1233.048	3
14	5	525.379	1269.553	3
15	1	773.824	14.69751	0
15	2	82.99615	-296.0398	2
15	3	61.49298	-283.8152	2
15	4	542.495	1231.069	3
15	5	527.2374	1266.938	3
16	1	771.166	14.0174	0
16	2	84.78824	-295.7294	2
16	3	64.41266	-283.5061	2
16	4	543.561	1229.282	3
16	5	528.4323	1263.85	3
17	1	768.3788	13.51599	0
17	2	86.50125	-295.5176	2
17	3	67.4906	-283.8894	2
17	4	544.6538	1227.54	3
17	5	530.6073	1261.338	3
18	1	765.4628	13.15784	0
18	2	88.21405	-295.2743	2
18	3	70.54126	-284.192	2
18	4	545.7194	1225.801	3
18	5	532.5244	1257.875	3
19	1	762.5093	12.85199	0
19	2	89.93622	-295.0293	2
19	3	73.67889	-283.8167	2
19	4	546.7209	1223.987	3
19	5	534.4177	1253.955	3
