2	1	7.427925	1.201933	-37.72061	7.413381	2.530356	-37.69825	0
3	1	7.428885	1.201933	-37.69906	7.417018	2.530347	-37.67775	0
4	1	7.430233	1.201933	-37.66884	7.420444	2.530457	-37.64859	0
5	1	7.431915	1.201933	-37.6311	7.423265	2.530563	-37.61162	0
6	1	7.434841	1.201933	-37.58802	7.423455	2.523387	-37.55824	0
6	2	6.174183	1.201933	-36.0967	6.127231	2.713615	-36.09793	0
7	1	7.43887	1.201933	-37.54029	7.427537	2.524541	-37.50941	0
7	2	6.159895	1.201933	-36.0769	6.112791	2.713551	-36.07801	0
8	1	7.443879	1.201933	-37.48853	7.431559	2.524876	-37.45673	0
8	2	6.139817	1.201933	-36.04914	6.0931	2.713519	-36.05007	0
9	1	7.449758	1.201933	-37.43325	7.435244	2.524254	-37.40076	0
9	2	6.114697	1.201933	-36.0145	6.09189	2.689628	-35.99138	0
10	1	7.456407	1.201933	-37.37491	7.438489	2.522526	-37.34227	0
10	2	6.085187	1.201933	-35.97394	6.067323	2.687328	-35.94543	0
11	1	7.463739	1.201933	-37.31388	7.441875	2.519503	-37.28085	0
11	2	6.051856	1.201933	-35.92826	6.037986	2.687865	-35.89354	0
12	1	7.471675	1.201933	-37.2505	7.445642	2.515674	-37.21794	0
12	2	6.0152	1.201933	-35.87819	6.003613	2.690597	-35.83817	0
13	1	7.480141	1.201933	-37.18504	7.450429	2.511096	-37.15201	0
13	2	5.975654	1.201933	-35.82433	5.963385	2.693345	-35.78251	0
13	3	0.6211641	1.201933	-39.74878	0.6120667	2.896859	-39.72368	0
14	1	7.489072	1.201933	-37.11774	7.456393	2.505895	-37.08305	0
14	2	5.933597	1.201933	-35.76725	5.911234	2.694646	-35.73446	0
14	3	0.6239436	1.201933	-39.72739	0.6148716	2.896788	-39.70057	0
15	1	7.498407	1.201933	-37.04881	7.462584	2.501965	-37.01055	0
15	2	5.889363	1.201933	-35.70739	5.852635	2.697455	-35.68668	0
15	3	0.6278415	1.201933	-39.69739	0.6183049	2.896702	-39.66879	0
16	1	7.50809	1.201933	-36.97843	7.472511	2.499117	-36.9383	0
16	2	5.843244	1.201933	-35.64518	5.807071	2.70092	-35.62592	0
16	3	0.6327086	1.201933	-39.65993	0.6222063	2.896637	-39.62963	0
17	1	7.518069	1.201933	-36.90676	7.482172	2.498064	-36.86504	0
17	2	5.795496	1.201933	-35.58097	5.7573	2.700209	-35.56466	0
17	3	0.6384158	1.201933	-39.61601	0.6223113	2.89101	-39.57594	0
17	4	6.252976	1.201933	-30.78458	6.210814	2.6784	-30.78652	0
18	1	7.528296	1.201933	-36.83392	7.494049	2.500183	-36.78955	0
18	2	5.746347	1.201933	-35.51506	5.703786	2.695636	-35.50348	0
18	3	0.644851	1.201933	-39.56649	0.624804	2.889167	-39.52547	0
18	4	6.239858	1.201933	-30.76746	6.197258	2.678432	-30.77092	0
19	1	7.538726	1.201933	-36.76004	7.509665	2.506786	-36.71226	0
19	2	5.695994	1.201933	-35.44772	5.648659	2.688166	-35.44228	0
19	3	0.6519172	1.201933	-39.5121	0.6271302	2.885925	-39.47021	0
19	4	6.221462	1.201933	-30.74344	6.178548	2.678483	-30.74837	0
20	1	7.549318	1.201933	-36.68521	7.527431	2.515334	-36.63873	0
20	2	5.644613	1.201933	-35.37918	5.592168	2.678662	-35.37701	0
20	3	0.6595302	1.201933	-39.45351	0.6295335	2.88149	-39.41188	0
20	4	6.198492	1.201933	-30.71346	6.155392	2.678538	-30.71961	0
21	1	7.560034	1.201933	-36.60952	7.54389	2.522217	-36.56591	0
