2	1	580.2413	931.2222	2
3	1	580.2106	930.6515	2
3	2	580.5034	936.0939	2
4	1	580.0263	927.2196	2
4	2	580.7231	939.9319	2
4	3	579.8052	923.1132	2
5	1	579.7818	922.6665	2
5	2	582.5337	944.5385	2
5	3	579.5516	918.7952	2
5	4	580.4678	942.9567	2
6	1	579.5505	918.3573	2
6	2	585.2363	949.699	2
6	3	579.2579	915.3693	2
6	4	579.7134	945.2845	2
6	5	580.1098	930.5151	2
7	1	579.4192	914.8121	2
7	2	588.3546	954.5997	2
7	3	578.5394	913.0313	2
7	4	578.6083	947.0641	2
7	5	580.0581	930.1583	2
7	6	638.5739	-234.5074	3
8	1	579.9147	912.2319	2
8	2	591.4904	958.7983	2
8	3	576.6317	911.0113	2
8	4	577.3918	948.34	2
8	5	580.0401	929.6223	2
8	6	638.3338	-231.2401	3
8	7	640.432	-259.7916	3
9	1	581.5458	909.8442	2
9	2	594.3343	962.1266	2
9	3	573.7935	908.9249	2
9	4	576.1233	949.1102	2
9	5	580.0826	928.9579	2
9	6	638.1162	-228.2785	3
9	7	640.3824	-259.1169	3
10	1	583.916	907.2853	2
10	2	596.8304	964.5718	2
10	3	570.5024	906.6659	2
10	4	574.8253	949.4885	2
10	5	580.2091	928.2069	2
10	6	637.9188	-225.5923	3
10	7	640.2996	-257.9902	3
11	1	586.5315	904.5182	2
11	2	599.005	966.2683	2
11	3	567.2454	904.2352	2
11	4	573.4819	949.566	2
11	5	580.401	927.3198	2
11	6	637.7391	-223.1471	3
11	7	640.1868	-256.4542	3
12	1	589.0219	901.5987	2
12	2	600.8845	967.3289	2
12	3	564.2051	901.6935	2
12	4	572.1246	949.3893	2
12	5	580.6413	926.2604	2
12	6	637.5745	-220.9067	3
12	7	640.0471	-254.5541	3
13	1	591.3262	898.5991	2
13	2	602.4952	967.8475	2
13	3	561.4386	899.104	2
13	4	570.7811	948.9945	2
13	5	580.9136	925.0094	2
13	6	637.4222	-218.835	3
13	7	639.8784	-252.2582	3
14	1	593.3967	895.5784	2
14	2	603.8621	967.8854	2
14	3	558.9873	896.5148	2
14	4	569.5171	948.432	2
14	5	581.1549	923.5038	2
14	6	637.2797	-216.8948	3
14	7	639.6906	-249.7019	3
15	1	595.2021	892.5816	2
15	2	605.0172	967.5065	2
15	3	556.9446	893.9515	2
15	4	568.3237	947.7032	2
15	5	581.3748	921.7953	2
15	6	637.1443	-215.0521	3
15	7	639.4869	-246.9296	3
16	1	596.6818	889.6425	2
16	2	605.9882	966.7664	2
16	3	555.2944	891.4862	2
16	4	567.1959	946.81	2
16	5	581.5789	919.9335	2
16	6	637.0137	-213.2745	3
16	7	639.2704	-243.9831	3
17	1	597.8852	886.7818	2
17	2	606.7995	965.7135	2
17	3	553.952	889.0887	2
17	4	566.1308	945.7551	2
17	5	581.7994	917.8923	2
17	6	636.8858	-211.5337	3
17	7	639.0439	-240.9018	3
18	1	598.8618	883.9966	2
18	2	607.472	964.3894	2
18	3	552.8524	886.7363	2
18	4	565.1273	944.5412	2
18	5	582.0275	915.7113	2
18	6	636.7587	-209.8044	3
18	7	638.8103	-237.7218	3
19	1	599.6184	881.3417	2
19	2	608.0239	962.8303	2
19	3	551.9458	884.4116	2
19	4	564.1855	943.1716	2
19	5	582.255	913.4222	2
19	6	636.6309	-208.0651	3
19	7	638.5717	-234.4753	3
20	1	600.1997	878.7838	2
20	2	608.4711	961.0674	2
20	3	551.1934	882.1023	2
20	4	563.3054	941.6505	2
20	5	582.475	911.052	2
20	6	636.501	-206.2974	3
20	7	638.3304	-231.191	3
21	1	600.6407	876.2975	2
21	2	608.8273	959.1282	2
21	3	550.5651	879.7991	2
21	4	562.5267	939.9197	2
21	5	582.6822	908.6214	2
21	6	636.368	-204.4871	3
21	7	638.0881	-227.8936	3
22	1	600.9686	873.8633	2
22	2	609.1046	957.036	2
22	3	550.0371	877.4956	2
22	4	561.8362	938.0073	2
22	5	582.8293	906.2081	2
22	6	636.231	-202.6226	3
22	7	637.8463	-224.6039	3
23	1	601.205	871.4667	2
23	2	609.3132	954.8112	2
23	3	549.5905	875.1871	2
23	4	561.2221	935.9376	2
23	5	582.9272	903.8029	2
23	6	636.0894	-200.6959	3
23	7	637.6064	-221.3392	3
24	1	601.3671	869.0964	2
24	2	609.4622	952.4717	2
24	3	549.2104	872.8708	2
24	4	560.6746	933.7313	2
24	5	582.9847	901.3991	2
24	6	635.9429	-198.7015	3
24	7	637.3694	-218.1129	3
25	1	601.4684	866.7442	2
25	2	609.5594	950.0325	2
25	3	548.8848	870.5448	2
25	4	560.185	931.4067	2
25	5	583.0086	898.9916	2
25	6	635.7911	-196.6366	3
25	7	637.1359	-214.9353	3
26	1	601.5202	864.4037	2
26	2	609.6118	947.5072	2
26	3	548.6037	868.208	2
26	4	559.7456	928.9796	2
26	5	583.0048	896.5766	2
26	6	635.6342	-194.5004	3
26	7	636.9065	-211.814	3
27	1	601.5313	862.0704	2
27	2	609.6249	944.907	2
27	3	548.3594	865.8601	2
27	4	559.3499	926.4637	2
27	5	582.9777	894.0717	2
27	6	635.4525	-192.028	3
27	7	636.6814	-208.7501	3
28	1	601.5087	859.7408	2
28	2	609.6042	942.2421	2
28	3	548.1454	863.501	2
28	4	558.9922	923.871	2
28	5	582.9302	891.4886	2
28	6	635.2479	-189.2444	3
28	7	636.4602	-205.7397	3
29	1	601.4586	857.4124	2
29	2	609.5541	939.521	2
29	3	547.9564	861.131	2
29	4	558.6675	921.2114	2
29	5	582.8652	888.838	2
29	6	635.0239	-186.1959	3
29	7	636.2424	-202.775	3
30	1	601.3857	855.0834	2
30	2	609.4783	936.7513	2
30	3	547.7881	858.7504	2
30	4	558.3715	918.4939	2
30	5	582.7849	886.1287	2
30	6	634.7847	-182.9414	3
30	7	636.0271	-199.8463	3
31	1	601.2939	852.7524	2
31	2	609.3804	933.9395	2
31	3	547.637	856.3596	2
31	4	558.1003	915.7263	2
31	5	582.6914	883.3687	2
31	6	634.5352	-179.545	3
31	7	635.8137	-196.9424	3
32	1	601.1865	850.4188	2
32	2	609.2631	931.0911	2
32	3	547.5001	853.9595	2
32	4	557.851	912.9153	2
32	5	582.5863	880.5647	2
32	6	634.2798	-176.0706	3
32	7	635.6014	-194.0522	3
33	1	601.1097	848.0107	2
33	2	609.129	928.2112	2
33	3	547.3749	851.5504	2
33	4	557.6204	910.0666	2
33	5	582.4712	877.7225	2
33	6	634.0397	-172.8025	3
33	7	635.3895	-191.1693	3
34	1	601.0614	845.5388	2
34	2	608.9804	925.3037	2
34	3	547.2595	849.1329	2
34	4	557.4061	907.1852	2
34	5	582.3475	874.8472	2
34	6	633.8121	-169.7047	3
34	7	635.1779	-188.2896	3
35	1	601.0392	843.012	2
35	2	608.8191	922.3724	2
35	3	547.1522	846.7075	2
35	4	557.2062	904.2756	2
35	5	582.2203	872.0408	2
35	6	633.5947	-166.746	3
35	7	634.9664	-185.4115	3
36	1	601.0403	840.4388	2
36	2	608.6468	919.4207	2
36	3	547.0516	844.2745	2
36	4	557.0186	901.3415	2
36	5	582.0905	869.2927	2
36	6	633.3855	-163.8997	3
36	7	634.7551	-182.5354	3
37	1	601.0615	837.8275	2
37	2	608.465	916.451	2
37	3	546.9565	841.8346	2
37	4	556.8417	898.386	2
37	5	581.9582	866.5934	2
37	6	633.1829	-161.1429	3
37	7	634.544	-179.6625	3
38	1	601.0995	835.1855	2
38	2	608.2748	913.4658	2
38	3	546.863	839.3074	2
38	4	556.6742	895.4123	2
38	5	581.824	863.9338	2
38	6	632.9855	-158.4562	3
38	7	634.3333	-176.795	3
39	1	601.151	832.5197	2
39	2	608.0775	910.4673	2
39	3	546.7708	836.7046	2
39	4	556.5148	892.4225	2
39	5	581.6882	861.3055	2
39	6	632.792	-155.8231	3
39	7	634.1232	-173.9352	3
40	1	601.2129	829.8359	2
40	2	607.8739	907.457	2
40	3	546.6797	834.0363	2
40	4	556.3625	889.4189	2
40	5	581.5463	858.6156	2
40	6	632.6014	-153.2299	3
40	7	633.9138	-171.0857	3
41	1	601.2827	827.1385	2
41	2	607.6649	904.4368	2
41	3	546.5896	831.3112	2
41	4	556.2162	886.4034	2
41	5	581.3992	855.8724	2
41	6	632.413	-150.6652	3
41	7	633.7053	-168.2488	3
42	1	601.3587	824.431	2
42	2	607.4511	901.4078	2
42	3	546.5004	828.5369	2
42	4	556.0754	883.3774	2
42	5	581.2476	853.0829	2
42	6	632.2075	-147.869	3
42	7	633.4977	-165.4235	3
43	1	601.4398	821.7156	2
43	2	607.2333	898.3713	2
43	3	546.4119	825.72	2
43	4	555.9392	880.3424	2
43	5	581.0921	850.2534	2
43	6	631.9883	-144.8857	3
43	7	633.2907	-162.6059	3
44	1	601.5251	818.9943	2
44	2	607.0118	895.3282	2
44	3	546.3241	822.866	2
44	4	555.807	877.2996	2
44	5	580.9332	847.3892	2
44	6	631.7589	-141.7645	3
44	7	633.0839	-159.7913	3
45	1	601.6143	816.2681	2
45	2	606.7874	892.2794	2
45	3	546.2369	819.98	2
45	4	555.6783	874.2501	2
45	5	580.7714	844.4948	2
45	6	631.5396	-138.7795	3
45	7	632.8771	-156.9768	3
46	1	601.707	813.538	2
46	2	606.5601	889.2258	2
46	3	546.1501	817.0663	2
46	4	555.5527	871.1947	2
46	5	580.6071	841.5743	2
46	6	631.3284	-135.906	3
46	7	632.6702	-154.1616	3
47	1	601.8031	810.8043	2
47	2	606.3306	886.1678	2
47	3	546.0638	814.1284	2
47	4	555.4297	868.1342	2
47	5	580.4404	838.6312	2
47	6	631.1238	-133.1224	3
47	7	632.4634	-151.3463	3
48	1	601.9026	808.0676	2
48	2	606.099	883.1062	2
48	3	545.9779	811.1698	2
48	4	555.309	865.0692	2
48	5	580.2719	835.6686	2
48	6	630.9246	-130.4103	3
48	7	632.2566	-148.5322	3
49	1	602.0058	805.328	2
49	2	605.8657	880.0414	2
49	3	545.8923	808.193	2
49	4	555.1903	862.0005	2
49	5	580.1017	832.6889	2
49	6	630.7293	-127.754	3
49	7	632.05	-145.7213	3
50	1	602.1127	802.5858	2
50	2	605.6308	876.9738	2
50	3	545.8071	805.2006	2
50	4	555.0734	858.9285	2
50	5	579.9301	829.6946	2
50	6	630.5373	-125.1403	3
50	7	631.8439	-142.9158	3
51	1	602.2234	799.8409	2
51	2	605.3946	873.9037	2
51	3	545.722	802.1947	2
51	4	554.9579	855.8536	2
51	5	579.763	826.7882	2
51	6	630.33	-122.3187	3
51	7	631.6381	-140.1147	3
52	1	602.3374	797.0944	2
52	2	605.1572	870.8317	2
52	3	545.6372	799.1769	2
52	4	554.8438	852.7762	2
52	5	579.5997	823.9557	2
52	6	630.1105	-119.3322	3
52	7	631.4323	-137.315	3
53	1	602.4536	794.3473	2
53	2	604.9189	867.7578	2
53	3	545.5526	796.1489	2
53	4	554.7308	849.6967	2
53	5	579.4395	821.1837	2
53	6	629.899	-116.4545	3
53	7	631.2266	-134.5155	3
54	1	602.5704	791.601	2
54	2	604.6796	864.6823	2
54	3	545.4682	793.1122	2
54	4	554.6188	846.6153	2
54	5	579.3336	818.3107	2
54	6	629.694	-113.6651	3
54	7	631.0209	-131.7162	3
55	1	602.6877	788.8554	2
55	2	604.4397	861.6055	2
55	3	545.3839	790.0677	2
55	4	554.5077	843.5322	2
55	5	579.2764	815.3491	2
55	6	629.4942	-110.9459	3
55	7	630.8153	-128.9183	3
56	1	602.8063	786.1096	2
56	2	604.199	858.5275	2
56	3	545.2997	787.0167	2
56	4	554.3973	840.4478	2
56	5	579.262	812.3105	2
56	6	629.2984	-108.282	3
56	7	630.61	-126.1233	3
57	1	602.9274	783.3618	2
57	2	603.9578	855.4484	2
57	3	545.2157	783.9598	2
57	4	554.2877	837.3621	2
57	5	579.2849	809.3077	2
57	6	629.1058	-105.6605	3
57	7	630.4049	-123.3333	3
58	1	603.052	780.611	2
58	2	603.7161	852.3685	2
58	3	545.1317	780.898	2
58	4	554.1785	834.2755	2
58	5	579.3389	806.3346	2
58	6	628.8974	-102.8253	3
58	7	630.2002	-120.5466	3
59	1	603.181	777.8561	2
59	2	603.4739	849.2878	2
59	3	545.0479	777.8318	2
59	4	554.0698	831.1877	2
59	5	579.4204	803.2877	2
59	6	628.6768	-99.82269	3
59	7	629.9955	-117.7603	3
60	1	603.3154	775.0958	2
60	2	603.2314	846.2065	2
60	3	544.9641	774.762	2
60	4	553.9616	828.0994	2
60	5	579.5249	800.1782	2
60	6	628.4643	-96.93152	3
60	7	629.7906	-114.9728	3
61	1	603.4569	772.3286	2
61	2	602.9886	843.1246	2
61	3	544.8804	771.6888	2
61	4	553.8538	825.0103	2
61	5	579.5908	797.0713	2
61	6	628.2585	-94.13098	3
61	7	629.5857	-112.1841	3
62	1	603.6066	769.5537	2
62	2	602.7454	840.0422	2
62	3	544.7967	768.6129	2
62	4	553.7462	821.9207	2
62	5	579.6232	793.9667	2
62	6	628.058	-91.40295	3
62	7	629.3808	-109.3951	3
63	1	603.7649	766.771	2
63	2	602.5021	836.9594	2
63	3	544.7131	765.5345	2
63	4	553.639	818.8304	2
63	5	579.6263	790.864	2
63	6	627.8617	-88.73218	3
63	7	629.176	-106.6075	3
