4	1	1619.156	840.7406	0
4	2	1177.981	212.8181	2
4	3	1163.144	217.9086	2
4	4	-216.8277	479.0199	3
4	5	-233.3964	463.0276	3
5	1	1616.642	837.8479	0
5	2	1179.788	214.3623	2
5	3	1162.433	217.3611	2
5	4	-216.3494	481.6814	3
5	5	-235.3721	462.3699	3
6	1	1613.951	835.059	0
6	2	1181.585	215.1979	2
6	3	1161.868	216.6876	2
6	4	-217.133	484.3328	3
6	5	-235.6356	462.2006	3
7	1	1610.852	831.4795	0
7	2	1182.841	215.7018	2
7	3	1161.701	216.5609	2
7	4	-217.6857	486.0097	3
7	5	-231.0105	461.9877	3
8	1	1607.553	827.5912	0
8	2	1183.861	216.7944	2
8	3	1164.315	217.3044	2
8	4	-217.137	488.0536	3
8	5	-230.5388	462.1216	3
9	1	1604.122	823.3609	0
9	2	1184.867	217.922	2
9	3	1164.609	217.5354	2
9	4	-216.1602	489.9515	3
9	5	-230.3373	462.9128	3
10	1	1600.582	818.7438	0
10	2	1185.883	218.9305	2
10	3	1165.094	217.9199	2
10	4	-215.0614	491.6398	3
10	5	-231.0064	465.6807	3
11	1	1597.016	813.7571	0
11	2	1186.926	219.7289	2
11	3	1164.855	218.8544	2
11	4	-214.0104	493.0012	3
11	5	-231.1713	467.8936	3
12	1	1593.226	808.5616	0
12	2	1187.964	220.4442	2
12	3	1165.238	219.6919	2
12	4	-212.9373	494.2362	3
12	5	-231.2901	470.191	3
13	1	1588.703	803.3364	0
13	2	1188.914	221.1818	2
13	3	1165.729	220.6678	2
13	4	-211.8115	495.5054	3
13	5	-231.3124	472.2688	3
14	1	1582.834	797.9298	0
14	2	1189.696	221.9027	2
14	3	1166.632	221.562	2
14	4	-210.7447	496.8361	3
14	5	-231.231	474.1943	3
15	1	1577.917	792.5743	0
15	2	1190.362	222.6259	2
15	3	1167.772	222.4404	2
15	4	-209.6819	498.1125	3
15	5	-229.7755	475.6175	3
16	1	1573.553	787.3529	0
16	2	1191.159	223.2233	2
16	3	1169.156	223.3475	2
16	4	-208.4861	499.0244	3
16	5	-227.0767	476.4171	3
17	1	1568.661	782.1373	0
17	2	1191.993	223.7629	2
17	3	1171.12	224.3547	2
17	4	-207.3267	499.9161	3
17	5	-226.1331	478.2419	3
18	1	1563.313	776.9103	0
18	2	1192.81	224.2917	2
18	3	1173.032	225.3183	2
18	4	-206.1199	500.7626	3
18	5	-224.1606	480.2352	3
19	1	1557.856	771.7725	0
19	2	1193.633	224.8229	2
19	3	1174.493	226.3824	2
19	4	-204.7798	501.5751	3
19	5	-221.8055	482.4319	3
20	1	1552.297	766.5379	0
20	2	1194.47	225.383	2
20	3	1175.999	227.6321	2
20	4	-203.0361	502.1877	3
20	5	-219.4955	484.8333	3
21	1	1546.58	761.001	0
21	2	1195.418	225.983	2
21	3	1177.481	228.988	2
21	4	-200.7587	502.5031	3
21	5	-218.0403	487.0755	3
22	1	1541.617	755.611	0
22	2	1196.601	226.6301	2
22	3	1178.934	230.4337	2
22	4	-198.6637	502.9204	3
22	5	-217.2219	488.9507	3
23	1	1536.946	750.2083	0
23	2	1197.962	227.3141	2
23	3	1180.452	231.8264	2
23	4	-197.111	503.8831	3
23	5	-217.3524	490.5671	3
24	1	1532.887	744.5801	0
24	2	1198.954	227.9651	2
24	3	1181.895	233.0469	2
24	4	-195.4392	504.9973	3
24	5	-216.9749	492.1708	3
25	1	1529.73	738.9069	0
25	2	1200	228.7058	2
25	3	1183.397	234.0852	2
25	4	-193.6596	506.2583	3
25	5	-215.8022	494.1604	3
26	1	1527.061	733.9056	0
26	2	1201.101	229.5203	2
26	3	1184.835	234.9164	2
26	4	-191.8196	507.7084	3
26	5	-214.444	495.899	3
27	1	1523.596	729.1528	0
27	2	1202.362	230.583	2
27	3	1186.071	235.6663	2
27	4	-189.9904	509.387	3
27	5	-213.1011	497.4142	3
28	1	1519.532	724.5135	0
28	2	1203.727	231.8425	2
28	3	1187.176	236.6641	2
28	4	-188.1724	511.367	3
28	5	-211.7615	498.9079	3
29	1	1515.137	720.0334	0
29	2	1205.183	233.3265	2
29	3	1188.249	237.8032	2
29	4	-186.5035	513.5745	3
29	5	-210.3617	500.337	3
30	1	1510.865	715.5947	0
30	2	1206.836	235.0299	2
30	3	1189.273	239.0256	2
30	4	-185.2618	515.9265	3
30	5	-208.8795	501.9666	3
31	1	1506.983	710.9866	0
31	2	1208.424	236.6545	2
31	3	1190.319	240.2278	2
31	4	-184.606	518.3616	3
31	5	-207.4844	503.8752	3
32	1	1502.923	706.2318	0
32	2	1210.226	237.9985	2
32	3	1191.455	241.2974	2
32	4	-185.1494	520.8021	3
32	5	-205.8654	505.2605	3
33	1	1499.212	701.6019	0
33	2	1212.022	238.7339	2
33	3	1192.589	242.4742	2
33	4	-185.5832	523.4282	3
33	5	-204.1715	506.3342	3
34	1	1495.452	696.5524	0
34	2	1213.406	239.3263	2
34	3	1193.503	243.7327	2
34	4	-184.6682	525.7582	3
34	5	-202.355	507.2509	3
35	1	1491.898	691.1844	0
35	2	1214.63	240.247	2
35	3	1194.623	244.8802	2
35	4	-183.226	527.9083	3
35	5	-200.0743	507.9474	3
36	1	1487.909	685.9261	0
36	2	1215.717	241.373	2
36	3	1196.085	245.8452	2
36	4	-181.6862	529.6776	3
36	5	-196.6719	507.963	3
37	1	1482.173	680.8523	0
37	2	1216.755	242.5703	2
37	3	1197.659	246.7645	2
37	4	-180.1361	531.1616	3
37	5	-193.7635	508.2082	3
38	1	1477.735	676.0061	0
38	2	1217.791	243.7841	2
38	3	1199.352	247.736	2
38	4	-178.4081	532.7374	3
38	5	-191.4169	509.0172	3
39	1	1473.853	671.4458	0
39	2	1218.877	244.87	2
39	3	1201.465	248.7736	2
39	4	-176.7446	534.4818	3
39	5	-188.6608	509.8173	3
40	1	1469.39	667.0156	0
40	2	1220.047	245.8853	2
40	3	1203.167	249.736	2
40	4	-174.9464	535.8602	3
40	5	-185.5726	510.6225	3
41	1	1464.646	662.7212	0
41	2	1221.146	247.0126	2
41	3	1204.596	250.7755	2
41	4	-173.0424	536.8503	3
41	5	-182.3867	511.4528	3
42	1	1459.863	658.4265	0
42	2	1221.769	248.4841	2
42	3	1206.035	251.9082	2
42	4	-171.1156	537.748	3
42	5	-179.1118	512.389	3
43	1	1454.985	653.9019	0
43	2	1222.874	249.8121	2
43	3	1207.48	253.1207	2
43	4	-169.0139	538.5469	3
43	5	-175.6976	513.262	3
44	1	1450.822	649.4467	0
44	2	1224.587	250.9055	2
44	3	1208.889	254.3682	2
44	4	-166.3334	538.9631	3
44	5	-172.7166	514.2214	3
45	1	1447.007	644.9763	0
45	2	1226.672	251.7874	2
45	3	1210.28	255.6711	2
45	4	-163.0714	538.9728	3
45	5	-169.811	515.0078	3
46	1	1443.848	640.2534	0
46	2	1228.932	252.7696	2
46	3	1211.782	256.9847	2
46	4	-160.8942	539.692	3
46	5	-167.1702	515.7284	3
47	1	1441.585	635.5888	0
47	2	1231.525	253.7981	2
47	3	1213.155	258.2214	2
47	4	-158.5387	540.5048	3
47	5	-164.9319	516.428	3
48	1	1439.416	631.4006	0
48	2	1233.034	254.6895	2
48	3	1214.594	259.3881	2
48	4	-155.9778	541.308	3
48	5	-163.0045	517.0748	3
49	1	1436.551	627.6826	0
49	2	1234.539	255.7388	2
49	3	1216.073	260.4623	2
49	4	-153.2435	542.142	3
49	5	-160.6235	517.8792	3
50	1	1433.191	624.0195	0
50	2	1236.041	256.869	2
50	3	1217.539	261.4167	2
50	4	-150.4844	543.0077	3
50	5	-157.912	518.8702	3
51	1	1429.61	620.4904	0
51	2	1237.62	258.254	2
51	3	1218.826	262.2632	2
51	4	-147.6764	543.9649	3
51	5	-154.9786	519.9097	3
52	1	1426.347	616.9435	0
52	2	1239.248	259.7961	2
52	3	1220.132	263.244	2
52	4	-144.7835	544.9548	3
52	5	-151.9316	520.9664	3
53	1	1423.119	613.1481	0
53	2	1240.866	261.2509	2
53	3	1221.254	264.41	2
53	4	-142.0385	545.9951	3
53	5	-149.0663	521.8342	3
54	1	1420.05	609.4528	0
54	2	1242.553	262.6264	2
54	3	1222.411	265.6583	2
54	4	-139.4688	547.0241	3
54	5	-146.0883	522.6965	3
55	1	1417.125	605.6263	0
55	2	1244.036	263.8527	2
55	3	1223.545	266.9805	2
55	4	-136.9801	548.0074	3
55	5	-143.1381	523.9056	3
56	1	1414.199	601.3203	0
56	2	1245.58	264.9804	2
56	3	1224.72	268.2417	2
56	4	-134.7321	549.0067	3
56	5	-140.2547	525.305	3
57	1	1411.271	596.8795	0
57	2	1247.142	265.9971	2
57	3	1225.992	269.4096	2
57	4	-132.7857	550.0327	3
57	5	-137.2802	525.8202	3
58	1	1407.37	592.6989	0
58	2	1248.777	267.1041	2
58	3	1227.231	270.6968	2
58	4	-130.9626	551.0915	3
58	5	-134.3456	526.1872	3
59	1	1402.375	588.5187	0
59	2	1250.259	268.0247	2
59	3	1228.25	272.0653	2
59	4	-128.7842	552.3017	3
59	5	-131.2185	526.3959	3
60	1	1399.583	584.7489	0
60	2	1251.684	269.0447	2
60	3	1229.552	273.2923	2
60	4	-126.3074	553.6992	3
60	5	-127.2751	525.9323	3
61	1	1396.169	581.1262	0
61	2	1252.894	270.2861	2
61	3	1231.149	274.3734	2
61	4	-123.5877	555.1738	3
61	5	-123.3633	525.4388	3
62	1	1392.326	577.6191	0
62	2	1254.085	271.6015	2
62	3	1232.858	275.4158	2
62	4	-120.7466	556.6818	3
62	5	-120.3457	525.879	3
63	1	1388.412	574.22	0
63	2	1255.258	272.9616	2
63	3	1234.671	276.5049	2
63	4	-118.0756	557.994	3
63	5	-116.956	526.3542	3
64	1	1384.471	570.7557	0
64	2	1256.466	274.2146	2
64	3	1236.885	277.6591	2
64	4	-115.21	559.4972	3
64	5	-113.272	526.8672	3
65	1	1380.69	567.0823	0
65	2	1257.679	275.5815	2
65	3	1238.847	278.7585	2
65	4	-112.5054	561.4968	3
65	5	-109.5228	527.4664	3
66	1	1377.485	563.5149	0
66	2	1258.847	277.2019	2
66	3	1240.429	279.9055	2
66	4	-109.6589	562.8402	3
66	5	-105.6806	528.238	3
67	1	1374.636	559.747	0
67	2	1259.951	278.7386	2
67	3	1242.031	281.1567	2
67	4	-106.7693	563.7405	3
67	5	-101.7347	529.0022	3
68	1	1372.502	555.7219	0
68	2	1261.667	279.9182	2
68	3	1243.649	282.4992	2
68	4	-103.6584	564.4096	3
68	5	-98.26666	529.9097	3
69	1	1370.978	552.1667	0
69	2	1263.56	280.9499	2
69	3	1245.23	283.8753	2
69	4	-99.51495	564.2299	3
69	5	-94.94293	530.6901	3
70	1	1368.905	548.8527	0
70	2	1265.494	281.9453	2
70	3	1246.793	285.3098	2
70	4	-95.73944	564.248	3
70	5	-92.02527	531.4749	3
71	1	1366.343	545.8773	0
71	2	1267.493	282.9974	2
71	3	1248.451	286.7759	2
71	4	-92.56897	565.0491	3
71	5	-89.75934	532.2809	3
72	1	1363.493	543.0565	0
72	2	1270.126	284.321	2
72	3	1250.021	288.1793	2
72	4	-89.01196	565.84	3
72	5	-87.32916	533.1322	3
73	1	1360.668	540.2526	0
73	2	1272.441	285.5654	2
73	3	1251.619	289.511	2
73	4	-85.24554	566.65	3
73	5	-84.52124	534.3903	3
74	1	1358.152	537.2621	0
74	2	1274.292	286.8098	2
74	3	1253.278	290.7711	2
74	4	-81.39691	567.5934	3
74	5	-81.39343	535.7382	3
75	1	1355.525	534.1886	0
75	2	1276.112	288.1642	2
75	3	1254.96	291.9188	2
75	4	-77.3847	568.5618	3
75	5	-78.15924	537.1602	3
76	1	1353.214	531.2474	0
76	2	1277.896	289.5898	2
76	3	1256.492	292.9323	2
76	4	-73.75104	569.65	3
76	5	-75.19049	538.3497	3
77	1	1350.764	527.8406	0
77	2	1279.603	291.0215	2
77	3	1258.008	293.9965	2
77	4	-70.2713	570.5884	3
77	5	-72.00189	539.7664	3
78	1	1348.443	524.1226	0
78	2	1281.259	292.4891	2
78	3	1259.31	295.263	2
78	4	-67.12927	571.522	3
78	5	-69.0379	541.814	3
79	1	1345.744	520.5003	0
79	2	1283.124	294.2535	2
79	3	1260.655	296.6361	2
79	4	-64.54272	572.488	3
79	5	-65.94446	542.9283	3
80	1	1341.615	517.0582	0
80	2	1284.925	296.0153	2
80	3	1261.946	298.0964	2
80	4	-61.94788	573.4388	3
80	5	-62.85144	543.5973	3
81	1	1338.628	513.7605	0
81	2	1286.841	297.406	2
81	3	1263.265	299.5544	2
81	4	-58.98267	574.7113	3
81	5	-59.46533	543.9729	3
82	1	1336.002	510.7048	0
82	2	1288.777	298.6365	2
82	3	1264.693	300.8874	2
82	4	-55.70239	576.028	3
82	5	-54.88123	543.3022	3
83	1	1332.937	507.797	0
83	2	1290.663	299.7061	2
83	3	1266.161	302.3179	2
83	4	-52.29181	577.4122	3
83	5	-51.30682	543.4028	3
85	1	1326.397	502.2533	0
85	2	1293.85	301.6641	2
85	3	1268.715	305.3245	2
85	4	-45.72546	579.8984	3
85	5	-44.1723	544.9031	3
85	6	1004.252	142.4183	0
86	1	1323.056	499.2959	0
86	2	1295.171	303.1317	2
86	3	1270.498	306.5958	2
86	4	-42.49268	581.7513	3
86	5	-40.24176	545.7146	3
86	6	1004.02	142.517	0
87	1	1320.29	496.3628	0
87	2	1296.577	304.8254	2
87	3	1272.408	307.8167	2
87	4	-39.1897	583.0276	3
87	5	-36.21558	546.7238	3
87	6	1003.67	142.6501	0
88	1	1317.748	493.3373	0
88	2	1298.002	306.4789	2
88	3	1274.398	309.0598	2
88	4	-35.85638	583.8	3
88	5	-32.07166	547.731	3
88	6	1003.219	142.8149	0
89	1	1315.726	490.0405	0
89	2	1299.465	307.994	2
89	3	1276.719	310.3726	2
89	4	-32.36823	584.3579	3
89	5	-28.45477	548.8443	3
89	6	1002.564	143.4764	0
93	1	1308.774	478.967	0
93	2	1305.09	314.1319	2
93	3	1284.713	315.8602	2
93	4	-16.7124	585.4639	3
93	5	-16.98309	552.7274	3
93	6	999.4396	144.897	0
93	7	4446.113	2227.146	0
93	8	-954.2559	842.6904	4
93	9	-1032.658	831.4065	4
93	10	-991.6315	833.3319	4
94	1	1306.366	476.6925	0
94	2	1307.108	315.6326	2
94	3	1286.522	317.4055	2
94	4	-12.72815	586.2657	3
94	5	-13.87708	554.0953	3
94	6	998.5042	145.184	0
94	7	4420.795	2211.759	0
94	8	-943.3877	844.05	4
94	9	-1037.573	830.0168	4
94	10	-991.2208	833.3862	4
95	1	1304.208	474.3244	0
95	2	1309.634	316.8544	2
95	3	1288.318	319.0109	2
95	4	-8.661133	587.2334	3
95	5	-10.52643	555.5691	3
95	6	997.4923	145.3618	0
95	7	4379.384	2187.536	0
95	8	-932.2739	844.4226	4
95	9	-1038.291	827.6486	4
95	10	-990.6362	833.4559	4
96	1	1302.023	471.7701	0
96	2	1312.149	318.127	2
96	3	1290.142	320.6746	2
96	4	-4.419128	588.2363	3
96	5	-7.2005	556.9906	3
